col_0,Partner,col_2,HS Code,Product,Year,UOM,April_Value,April_Qty,May_Value,May_Qty,June_Value,June_Qty,July_Value,July_Qty,August_Value,August_Qty,September_Value,September_Qty,October_Value,October_Qty,November_Value,November_Qty,December_Value,December_Qty,January_Value,January_Qty,February_Value,February_Qty,March_Value,March_Qty,Total_Value,Total_Qty,Total_Period/Period %  Change (Value),Total_Reporter Code,Total_Partner Code,Total_Product Code,Total_col,source_file
7,Mexico,29,0707005050,GH L CCM M-J S-N,2023-2023,KG,0,0.0,936,"654,081.0",438,"496,485.0",0,0.0,0,0.0,276,"452,998.0",395,"437,735.0",248,"271,833.0",0,0.0,,,,,,,"2,293","2,313,132.0",,US,MX,0707005050,,Standard_Query_15469.csv
7,Mexico,29,0707005050,GH L CCM M-J S-N,2024-2024,KG,0,0.0,"1,353","1,039,704.0","1,243","1,012,079.0",0,0.0,0,0.0,"2,064","1,107,579.0","3,114","2,561,581.0","6,081","3,750,574.0",0,0.0,,,,,,,"13,854","9,471,517.0",,US,MX,0707005050,,Standard_Query_15469.csv
7,Mexico,29,0707005050,GH L CCM M-J S-N,2025-2025,KG,0,0.0,"1,678","1,418,116.0","1,512","1,132,413.0",0,0.0,0,0.0,"2,491","1,601,558.0","3,487","2,404,661.0","7,398","5,742,838.0",0,0.0,,,,,,,"16,566","12,299,586.0",,US,MX,0707005050,,Standard_Query_15469.csv
7,Mexico,30,0707005060,"GH CUCM M-J, S-N",2023-2023,KG,0,0.0,"17,082","16,566,874.0","10,663","9,370,965.0",0,0.0,0,0.0,"12,669","15,173,957.0","12,658","12,410,257.0","12,266","9,968,458.0",0,0.0,,,,,,,"65,337","63,490,511.0",,US,MX,0707005060,,Standard_Query_15469.csv
7,Mexico,30,0707005060,"GH CUCM M-J, S-N",2024-2024,KG,0,0.0,"17,322","19,822,964.0","7,119","7,353,602.0",0,0.0,0,0.0,"6,940","6,616,420.0","10,168","9,448,886.0","8,930","9,084,486.0",4,"3,960.0",,,,,,,"50,483","52,330,318.0",,US,MX,0707005060,,Standard_Query_15469.csv
7,Mexico,30,0707005060,"GH CUCM M-J, S-N",2025-2025,KG,0,0.0,"14,927","19,231,275.0","6,896","7,715,325.0",0,0.0,0,0.0,"9,205","7,940,974.0","10,291","11,534,157.0","8,952","10,947,508.0",0,0.0,,,,,,,"50,271","57,369,239.0",,US,MX,0707005060,,Standard_Query_15469.csv
7,Mexico,31,0707005070,GR CUCMBR ORG 5,2023-2023,KG,0,0.0,"1,948","2,231,486.0",800,"1,341,307.0",0,0.0,0,0.0,272,"473,088.0",871,"1,432,368.0","1,563","1,839,292.0",0,0.0,,,,,,,"5,454","7,317,541.0",,US,MX,0707005070,,Standard_Query_15469.csv
7,Mexico,31,0707005070,GR CUCMBR ORG 5,2024-2024,KG,0,0.0,"7,911","6,582,666.0","5,886","4,080,557.0",0,0.0,0,0.0,"3,974","2,660,259.0","4,726","4,217,839.0","3,891","3,071,491.0",0,0.0,,,,,,,"26,388","20,612,812.0",,US,MX,0707005070,,Standard_Query_15469.csv
7,Mexico,31,0707005070,GR CUCMBR ORG 5,2025-2025,KG,0,0.0,"3,744","4,266,704.0","2,924","3,342,262.0",0,0.0,0,0.0,"2,298","1,710,140.0","3,682","2,546,786.0","3,580","2,431,460.0",0,0.0,,,,,,,"16,230","14,297,352.0",,US,MX,0707005070,,Standard_Query_15469.csv
7,Mexico,32,0707005080,GR CUCM N ORG 5,2023-2023,KG,0,0.0,"36,804","54,592,045.0","26,952","36,827,952.0",0,0.0,0,0.0,"20,755","27,596,739.0","33,690","37,712,473.0","43,882","53,671,996.0",0,0.0,,,,,,,"162,083","210,401,205.0",,US,MX,0707005080,,Standard_Query_15469.csv
7,Mexico,33,0707005085,"OTHER CUCMBR,NES",2024-2024,KG,"3,720","5,395,850.0","30,646","38,699,448.0","20,621","31,159,509.0",140,"400,033.0",822,"1,211,306.0","21,632","33,442,530.0","33,443","43,063,788.0","38,110","42,270,195.0",592,"1,315,310.0",,,,,,,"149,724","196,957,969.0",,US,MX,0707005085,,Standard_Query_15469.csv
7,Mexico,33,0707005085,"OTHER CUCMBR,NES",2025-2025,KG,0,0.0,"24,686","39,721,879.0","19,747","33,224,791.0",0,0.0,0,0.0,"16,646","33,025,984.0","19,609","35,007,472.0","29,691","45,385,458.0",0,0.0,,,,,,,"110,378","186,365,584.0",,US,MX,0707005085,,Standard_Query_15469.csv
7,Mexico,34,0707006005,"GHERKIN, 7-8",2024-2024,KG,0,0.0,0,0.0,0,0.0,17,"6,720.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,17,"6,720.0",,US,MX,0707006005,,Standard_Query_15469.csv
7,Mexico,34,0707006005,"GHERKIN, 7-8",2025-2025,KG,0,0.0,0,0.0,0,0.0,22,"26,208.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,22,"26,208.0",,US,MX,0707006005,,Standard_Query_15469.csv
7,Mexico,35,0707006013,"ORG PRS CMBR,7-8",2024-2024,KG,0,0.0,0,0.0,13,"4,973.0","4,326","1,818,298.0","3,575","1,469,694.0",66,"27,342.0",0,0.0,0,0.0,295,"111,833.0",,,,,,,"8,276","3,432,140.0",,US,MX,0707006013,,Standard_Query_15469.csv
7,Mexico,35,0707006013,"ORG PRS CMBR,7-8",2025-2025,KG,0,0.0,0,0.0,0,0.0,"2,595","1,182,441.0","2,238","1,000,897.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"4,834","2,183,338.0",,US,MX,0707006013,,Standard_Query_15469.csv
7,Mexico,36,0707006015,GR CUCMBR ORG 7,2023-2023,KG,0,0.0,0,0.0,0,0.0,"4,091","2,843,667.0","3,763","2,595,424.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"7,854","5,439,091.0",,US,MX,0707006015,,Standard_Query_15469.csv
7,Mexico,37,0707006017,"ORG SLS CMBR,7-8",2024-2024,KG,0,0.0,0,0.0,362,"354,357.0","3,304","2,177,191.0","2,990","1,876,289.0",3,708.0,0,0.0,0,0.0,0,0.0,,,,,,,"6,659","4,408,545.0",,US,MX,0707006017,,Standard_Query_15469.csv
7,Mexico,37,0707006017,"ORG SLS CMBR,7-8",2025-2025,KG,0,0.0,0,0.0,0,0.0,"3,719","2,263,149.0","4,007","2,319,591.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"7,726","4,582,740.0",,US,MX,0707006017,,Standard_Query_15469.csv
7,Mexico,38,0707006021,"ORG GHS CMBR,7-8",2024-2024,KG,0,0.0,0,0.0,38,"33,227.0","3,035","1,323,047.0","3,547","1,454,197.0",559,"184,138.0",0,0.0,0,0.0,0,0.0,,,,,,,"7,179","2,994,609.0",,US,MX,0707006021,,Standard_Query_15469.csv
7,Mexico,38,0707006021,"ORG GHS CMBR,7-8",2025-2025,KG,0,0.0,0,0.0,0,0.0,"1,406","642,788.0","2,482","1,020,444.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"3,888","1,663,232.0",,US,MX,0707006021,,Standard_Query_15469.csv
7,Mexico,39,0707006024,GH P CCM JUL-AUG,2023-2023,KG,0,0.0,0,0.0,0,0.0,"4,145","3,191,743.0","3,741","3,761,475.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"7,886","6,953,218.0",,US,MX,0707006024,,Standard_Query_15469.csv
7,Mexico,39,0707006024,GH P CCM JUL-AUG,2024-2024,KG,0,0.0,0,0.0,0,0.0,"1,200","2,156,115.0","1,356","2,145,096.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"2,556","4,301,211.0",,US,MX,0707006024,,Standard_Query_15469.csv
7,Mexico,39,0707006024,GH P CCM JUL-AUG,2025-2025,KG,0,0.0,0,0.0,0,0.0,"1,699","2,367,780.0","1,878","2,055,398.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"3,577","4,423,178.0",,US,MX,0707006024,,Standard_Query_15469.csv
7,Mexico,40,0707006026,GH L CCM JUL-AUG,2023-2023,KG,0,0.0,0,0.0,0,0.0,355,"470,158.0",449,"552,906.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,804,"1,023,064.0",,US,MX,0707006026,,Standard_Query_15469.csv
7,Mexico,40,0707006026,GH L CCM JUL-AUG,2024-2024,KG,0,0.0,0,0.0,0,0.0,"1,111","634,679.0","1,636","1,007,652.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"2,747","1,642,331.0",,US,MX,0707006026,,Standard_Query_15469.csv
7,Mexico,40,0707006026,GH L CCM JUL-AUG,2025-2025,KG,0,0.0,0,0.0,0,0.0,"1,628","1,213,808.0","2,352","1,747,633.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"3,980","2,961,441.0",,US,MX,0707006026,,Standard_Query_15469.csv
7,Mexico,41,0707006028,GH CUCM JUL-AUG,2023-2023,KG,0,0.0,0,0.0,0,0.0,"10,830","13,337,911.0","11,160","13,937,887.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"21,990","27,275,798.0",,US,MX,0707006028,,Standard_Query_15469.csv
7,Mexico,41,0707006028,GH CUCM JUL-AUG,2024-2024,KG,0,0.0,0,0.0,0,0.0,"7,242","8,696,785.0","7,080","7,393,212.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"14,321","16,089,997.0",,US,MX,0707006028,,Standard_Query_15469.csv
7,Mexico,41,0707006028,GH CUCM JUL-AUG,2025-2025,KG,0,0.0,0,0.0,0,0.0,"7,330","7,727,016.0","9,229","9,404,692.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"16,559","17,131,708.0",,US,MX,0707006028,,Standard_Query_15469.csv
7,Mexico,42,0707006030,CUCUM <=15 JL/AU,2023-2023,KG,0,0.0,0,0.0,0,0.0,852,"1,439,376.0","1,055","1,335,628.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"1,907","2,775,004.0",,US,MX,0707006030,,Standard_Query_15469.csv
7,Mexico,42,0707006030,CUCUM <=15 JL/AU,2024-2024,KG,0,0.0,0,0.0,0,0.0,126,"576,095.0",121,"518,577.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,248,"1,094,672.0",,US,MX,0707006030,,Standard_Query_15469.csv
7,Mexico,42,0707006030,CUCUM <=15 JL/AU,2025-2025,KG,0,0.0,0,0.0,0,0.0,396,"1,136,109.0",135,"573,091.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,531,"1,709,200.0",,US,MX,0707006030,,Standard_Query_15469.csv
7,Mexico,43,0707006060,GR CUCMBR ORG 8,2023-2023,KG,0,0.0,0,0.0,0,0.0,655,"747,281.0",269,"358,022.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,924,"1,105,303.0",,US,MX,0707006060,,Standard_Query_15469.csv
7,Mexico,43,0707006060,GR CUCMBR ORG 8,2024-2024,KG,0,0.0,0,0.0,0,0.0,"2,440","2,556,320.0","1,929","1,982,775.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"4,370","4,539,095.0",,US,MX,0707006060,,Standard_Query_15469.csv
7,Mexico,43,0707006060,GR CUCMBR ORG 8,2025-2025,KG,0,0.0,0,0.0,0,0.0,"2,018","2,280,298.0","1,751","1,517,729.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"3,769","3,798,027.0",,US,MX,0707006060,,Standard_Query_15469.csv
7,Mexico,44,0707006070,GR CUCM N ORG 8,2023-2023,KG,17,"76,478.0",4,"6,413.0",29,"19,797.0","17,486","22,224,734.0","16,167","21,326,900.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"33,704","43,654,322.0",,US,MX,0707006070,,Standard_Query_15469.csv
7,Mexico,45,0707006075,"OTHER CUCMBR,7-8",2024-2024,KG,0,0.0,0,0.0,975,"1,615,523.0","17,512","28,373,334.0","14,180","25,451,466.0",149,"377,633.0",9,"8,694.0",4,"4,830.0",0,0.0,,,,,,,"32,829","55,831,480.0",,US,MX,0707006075,,Standard_Query_15469.csv
7,Mexico,45,0707006075,"OTHER CUCMBR,7-8",2025-2025,KG,0,0.0,0,0.0,0,0.0,"18,529","30,475,831.0","15,046","30,232,476.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"33,575","60,708,307.0",,US,MX,0707006075,,Standard_Query_15469.csv
8,Netherlands,1,0707005060,"GH CUCM M-J, S-N",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,"2,016.0",0,0.0,0,0.0,0,0.0,,,,,,,6,"2,016.0",,US,NL,0707005060,,Standard_Query_15469.csv
8,Netherlands,1,0707005060,"GH CUCM M-J, S-N",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,"15,948.0",12,"7,200.0",0,0.0,0,0.0,,,,,,,70,"23,148.0",,US,NL,0707005060,,Standard_Query_15469.csv
8,Netherlands,1,0707005060,"GH CUCM M-J, S-N",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,"1,350.0",0,0.0,0,0.0,,,,,,,2,"1,350.0",,US,NL,0707005060,,Standard_Query_15469.csv
8,Netherlands,2,0707005070,GR CUCMBR ORG 5,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,896.0,0,0.0,0,0.0,,,,,,,3,896.0,,US,NL,0707005070,,Standard_Query_15469.csv
8,Netherlands,3,0707005080,GR CUCM N ORG 5,2023-2023,KG,0,0.0,0,0.0,22,"13,941.0",0,0.0,0,0.0,228,"136,650.0",5,"3,780.0",0,0.0,0,0.0,,,,,,,255,"154,371.0",,US,NL,0707005080,,Standard_Query_15469.csv
8,Netherlands,4,0707005085,"OTHER CUCMBR,NES",2024-2024,KG,0,0.0,0,0.0,5,"3,150.0",0,0.0,0,0.0,43,"11,964.0",141,"55,353.0",4,"1,792.0",0,0.0,,,,,,,194,"72,259.0",,US,NL,0707005085,,Standard_Query_15469.csv
8,Netherlands,4,0707005085,"OTHER CUCMBR,NES",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,"38,088.0",0,0.0,0,0.0,0,0.0,,,,,,,34,"38,088.0",,US,NL,0707005085,,Standard_Query_15469.csv
9,Marshall Islands,1,0707005080,GR CUCM N ORG 5,2023-2023,KG,0,0.0,15,"22,881.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,15,"22,881.0",,US,RM,0707005080,,Standard_Query_15469.csv
10,Spain,1,0707002035,ORG CUCMBER DEC,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,"36,288.0",,,,,,,83,"36,288.0",,US,SP,0707002035,,Standard_Query_15469.csv
10,Spain,2,0707002055,CUCMBER DEC-FEB,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,139,"53,335.0",,,,,,,139,"53,335.0",,US,SP,0707002055,,Standard_Query_15469.csv
10,Spain,3,0707005020,GR CUCMBR ORG 12,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,"12,096.0",8,"3,240.0",0,0.0,0,0.0,,,,,,,21,"15,336.0",,US,SP,0707005020,,Standard_Query_15469.csv
10,Spain,4,0707005050,GH L CCM M-J S-N,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,"17,636.0",0,0.0,0,0.0,,,,,,,49,"17,636.0",,US,SP,0707005050,,Standard_Query_15469.csv
10,Spain,4,0707005050,GH L CCM M-J S-N,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,163,"207,360.0",0,0.0,0,0.0,0,0.0,,,,,,,163,"207,360.0",,US,SP,0707005050,,Standard_Query_15469.csv
10,Spain,5,0707005060,"GH CUCM M-J, S-N",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,757,"423,052.0",304,"145,296.0",0,0.0,0,0.0,,,,,,,"1,061","568,348.0",,US,SP,0707005060,,Standard_Query_15469.csv
10,Spain,5,0707005060,"GH CUCM M-J, S-N",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,888,"352,902.0",311,"146,188.0",6,"3,240.0",0,0.0,,,,,,,"1,204","502,330.0",,US,SP,0707005060,,Standard_Query_15469.csv
10,Spain,5,0707005060,"GH CUCM M-J, S-N",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,103,"106,598.0",15,"14,004.0",3,"1,440.0",0,0.0,,,,,,,121,"122,042.0",,US,SP,0707005060,,Standard_Query_15469.csv
10,Spain,6,0707005070,GR CUCMBR ORG 5,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53,"33,912.0",19,"12,960.0",0,0.0,0,0.0,,,,,,,72,"46,872.0",,US,SP,0707005070,,Standard_Query_15469.csv
10,Spain,6,0707005070,GR CUCMBR ORG 5,2024-2024,KG,0,0.0,84,"29,880.0",0,0.0,0,0.0,0,0.0,3,720.0,0,0.0,0,0.0,0,0.0,,,,,,,87,"30,600.0",,US,SP,0707005070,,Standard_Query_15469.csv
10,Spain,7,0707005080,GR CUCM N ORG 5,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,804,"594,234.0",395,"289,580.0",0,0.0,0,0.0,,,,,,,"1,199","883,814.0",,US,SP,0707005080,,Standard_Query_15469.csv
10,Spain,8,0707005085,"OTHER CUCMBR,NES",2024-2024,KG,0,0.0,65,"16,200.0",0,0.0,0,0.0,0,0.0,687,"275,567.0",555,"248,264.0",0,0.0,0,0.0,,,,,,,"1,307","540,031.0",,US,SP,0707005085,,Standard_Query_15469.csv
10,Spain,8,0707005085,"OTHER CUCMBR,NES",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,168,"194,904.0",0,0.0,0,0.0,0,0.0,,,,,,,168,"194,904.0",,US,SP,0707005085,,Standard_Query_15469.csv
10,Spain,9,0707006015,GR CUCMBR ORG 7,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,41,"27,216.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,41,"27,216.0",,US,SP,0707006015,,Standard_Query_15469.csv
10,Spain,10,0707006028,GH CUCM JUL-AUG,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,109,"54,432.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,109,"54,432.0",,US,SP,0707006028,,Standard_Query_15469.csv
11,Leeward-Windward Islands(*),1,0707004090,OTHER CMBR 3-4,2025-2025,KG,13,"19,952.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,13,"19,952.0",,US,Y1,0707004090,,Standard_Query_15469.csv
1,Afghanistan,1,0809100000,"APRICOTS, FRESH",2023-2023,KG,0,0.0,0,0.0,14,"2,303.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14,"2,303.0",,US,AF,0809100000,,Standard_Query_16368.csv
2,Argentina,1,0809290000,CHERRIES N S FSH,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,241,"55,020.0","5,731","1,235,932.0",,,,,,,"5,972","1,290,952.0",,US,AR,0809290000,,Standard_Query_16368.csv
2,Argentina,1,0809290000,CHERRIES N S FSH,2024-2024,KG,0,0.0,0,0.0,36,"5,760.0",0,0.0,0,0.0,0,0.0,0,0.0,"2,664","511,698.0","5,755","1,283,103.0",,,,,,,"8,456","1,800,561.0",,US,AR,0809290000,,Standard_Query_16368.csv
2,Argentina,1,0809290000,CHERRIES N S FSH,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,256","253,366.0","3,972","1,074,250.0",,,,,,,"5,228","1,327,616.0",,US,AR,0809290000,,Standard_Query_16368.csv
2,Argentina,2,0809304010,"PEACH,12/1-5/31",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,"44,928.0",,,,,,,34,"44,928.0",,US,AR,0809304010,,Standard_Query_16368.csv
2,Argentina,2,0809304010,"PEACH,12/1-5/31",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,"94,104.0",,,,,,,83,"94,104.0",,US,AR,0809304010,,Standard_Query_16368.csv
2,Argentina,2,0809304010,"PEACH,12/1-5/31",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,"100,901.0",,,,,,,122,"100,901.0",,US,AR,0809304010,,Standard_Query_16368.csv
2,Argentina,3,0809304090,"NECTRN,12/1-5/31",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,"36,288.0",,,,,,,27,"36,288.0",,US,AR,0809304090,,Standard_Query_16368.csv
2,Argentina,3,0809304090,"NECTRN,12/1-5/31",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,"64,690.0",,,,,,,55,"64,690.0",,US,AR,0809304090,,Standard_Query_16368.csv
2,Argentina,3,0809304090,"NECTRN,12/1-5/31",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,"52,416.0",,,,,,,64,"52,416.0",,US,AR,0809304090,,Standard_Query_16368.csv
2,Argentina,4,0809402000,"PLUM FR,1/1-5/31",2025-2025,KG,0,0.0,128,"95,256.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,128,"95,256.0",,US,AR,0809402000,,Standard_Query_16368.csv
2,Argentina,5,0809404000,"PLUMS,6/1-12/31",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,"12,744.0",,,,,,,11,"12,744.0",,US,AR,0809404000,,Standard_Query_16368.csv
2,Argentina,5,0809404000,"PLUMS,6/1-12/31",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,"4,680.0",,,,,,,6,"4,680.0",,US,AR,0809404000,,Standard_Query_16368.csv
3,Australia(*),1,0809290000,CHERRIES N S FSH,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59,"9,888.0",,,,,,,59,"9,888.0",,US,AS,0809290000,,Standard_Query_16368.csv
4,Canada,1,0809100000,"APRICOTS, FRESH",2024-2024,KG,0,0.0,0,0.0,0,0.0,2,285.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2,285.0,,US,CA,0809100000,,Standard_Query_16368.csv
4,Canada,1,0809100000,"APRICOTS, FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,21,"4,354.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,21,"4,354.0",,US,CA,0809100000,,Standard_Query_16368.csv
4,Canada,2,0809290000,CHERRIES N S FSH,2023-2023,KG,0,0.0,0,0.0,0,0.0,"4,044","974,495.0","22,679","3,644,201.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"26,724","4,618,696.0",,US,CA,0809290000,,Standard_Query_16368.csv
4,Canada,2,0809290000,CHERRIES N S FSH,2024-2024,KG,0,0.0,0,0.0,0,0.0,803,"116,798.0","2,355","262,145.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"3,158","378,943.0",,US,CA,0809290000,,Standard_Query_16368.csv
4,Canada,2,0809290000,CHERRIES N S FSH,2025-2025,KG,0,0.0,0,0.0,0,0.0,"7,041","1,452,037.0","39,339","6,162,879.0","2,762","389,313.0",0,0.0,0,0.0,0,0.0,,,,,,,"49,143","8,004,229.0",,US,CA,0809290000,,Standard_Query_16368.csv
4,Canada,3,0809302000,"PEACH,6/1-11/30",2023-2023,KG,0,0.0,0,0.0,0,0.0,6,"18,143.0",37,"84,456.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,43,"102,599.0",,US,CA,0809302000,,Standard_Query_16368.csv
4,Canada,3,0809302000,"PEACH,6/1-11/30",2024-2024,KG,0,0.0,0,0.0,0,0.0,18,"41,825.0",18,"60,000.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,36,"101,825.0",,US,CA,0809302000,,Standard_Query_16368.csv
4,Canada,3,0809302000,"PEACH,6/1-11/30",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,12,"40,000.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,12,"40,000.0",,US,CA,0809302000,,Standard_Query_16368.csv
4,Canada,4,0809404000,"PLUMS,6/1-12/31",2024-2024,KG,0,0.0,0,0.0,0,0.0,17,"6,096.0",44,"11,856.0",51,"13,082.0",0,0.0,0,0.0,0,0.0,,,,,,,112,"31,034.0",,US,CA,0809404000,,Standard_Query_16368.csv
4,Canada,4,0809404000,"PLUMS,6/1-12/31",2025-2025,KG,0,0.0,0,0.0,0,0.0,22,"10,286.0",24,"7,211.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,46,"17,497.0",,US,CA,0809404000,,Standard_Query_16368.csv
5,China,1,0809302000,"PEACH,6/1-11/30",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,"20,415.0",0,0.0,0,0.0,0,0.0,,,,,,,23,"20,415.0",,US,CH,0809302000,,Standard_Query_16368.csv
5,China,1,0809302000,"PEACH,6/1-11/30",2024-2024,KG,0,0.0,0,0.0,0,0.0,23,"20,415.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,23,"20,415.0",,US,CH,0809302000,,Standard_Query_16368.csv
5,China,1,0809302000,"PEACH,6/1-11/30",2025-2025,KG,0,0.0,0,0.0,0,0.0,18,"20,415.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,18,"20,415.0",,US,CH,0809302000,,Standard_Query_16368.csv
5,China,2,0809304010,"PEACH,12/1-5/31",2024-2024,KG,23,"20,415.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,23,"20,415.0",,US,CH,0809304010,,Standard_Query_16368.csv
6,Chile,1,0809100000,"APRICOTS, FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,960.0,"1,587","423,189.0",,,,,,,"1,590","424,149.0",,US,CI,0809100000,,Standard_Query_16368.csv
6,Chile,1,0809100000,"APRICOTS, FRESH",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,"11,267.0","1,332","469,309.0",,,,,,,"1,357","480,576.0",,US,CI,0809100000,,Standard_Query_16368.csv
6,Chile,1,0809100000,"APRICOTS, FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233,"66,214.0","2,382","739,144.0",,,,,,,"2,615","805,358.0",,US,CI,0809100000,,Standard_Query_16368.csv
6,Chile,2,0809210000,S CHERRIES FRSH,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,137,"13,418.0",,,,,,,137,"13,418.0",,US,CI,0809210000,,Standard_Query_16368.csv
6,Chile,2,0809210000,S CHERRIES FRSH,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,"20,521.0",,,,,,,82,"20,521.0",,US,CI,0809210000,,Standard_Query_16368.csv
